version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
txact,62,1,1000,50,10,5,74.21,1.44,0.03,75.23,3.1699817,0.64073,0.2021242,23.41,0.45,0.01,23.73
txact,64,1,1000,50,10,5,74.83,1.48,0.04,75.86,3.2524678,0.690354,0.2122554,23.01,0.46,0.01,23.32
txact,1,1,1000,50,10,5,232.98,5.11,0.1,237.39,14.4980491,11.983749,0.8265767,16.07,0.35,0.01,16.37
txact,2,1,1000,50,10,5,118.45,2.23,0.05,120.17,5.4513328,2.918219,0.5353221,21.73,0.41,0.01,22.04
txact,4,1,1000,50,10,5,92.95,1.72,0.06,94.25,3.974351,1.444679,0.3635006,23.39,0.43,0.02,23.71
txact,6,1,1000,50,10,5,79.24,1.53,0.03,80.33,3.4098578,0.893713,0.2620969,23.24,0.45,0.01,23.56
txact,8,1,1000,50,10,5,75.63,1.46,0.03,76.66,3.1961418,0.652292,0.2040873,23.66,0.46,0.01,23.99
txact,10,1,1000,50,10,5,72.97,1.43,0.05,73.99,3.1351057,0.571871,0.1824088,23.28,0.46,0.02,23.6
txact,12,1,1000,50,10,5,71.68,1.41,0.04,72.68,3.0762104,0.568598,0.1848372,23.3,0.46,0.01,23.63
txact,14,1,1000,50,10,5,71.25,1.41,0.03,72.24,3.1104702,0.548162,0.1762312,22.91,0.45,0.01,23.22
txact,16,1,1000,50,10,5,71.81,1.41,0.03,72.79,3.0748842,0.567103,0.1844307,23.35,0.46,0.01,23.67
txact,18,1,1000,50,10,5,71.68,1.4,0.04,72.66,3.0451314,0.548478,0.1801164,23.54,0.46,0.01,23.86
txact,20,1,1000,50,10,5,72.2,1.42,0.05,73.2,3.0901457,0.567015,0.1834913,23.36,0.46,0.02,23.69
txact,22,1,1000,50,10,5,72.49,1.43,0.03,73.5,3.1409197,0.611484,0.1946831,23.08,0.46,0.01,23.4
txact,24,1,1000,50,10,5,72.59,1.44,0.03,73.58,3.1547527,0.614053,0.1946438,23.01,0.46,0.01,23.32
txact,26,1,1000,50,10,5,73.36,1.46,0.05,74.4,3.1827101,0.613915,0.1928906,23.05,0.46,0.02,23.38
txact,28,1,1000,50,10,5,73.25,1.44,0.03,74.28,3.1526251,0.630675,0.2000476,23.23,0.46,0.01,23.56
txact,30,1,1000,50,10,5,73.63,1.43,0.03,74.64,3.1359739,0.644216,0.2054277,23.48,0.46,0.01,23.8
txact,32,1,1000,50,10,5,74.31,1.44,0.04,75.33,3.1563641,0.618938,0.1960921,23.54,0.46,0.01,23.87
txact,34,1,1000,50,10,5,73.22,1.43,0.05,74.24,3.118232,0.600636,0.1926207,23.48,0.46,0.02,23.81
txact,36,1,1000,50,10,5,74.17,1.47,0.04,75.2,3.2073601,0.660015,0.2057814,23.12,0.46,0.01,23.45
txact,38,1,1000,50,10,5,78.97,1.46,0.03,80.0,3.2057177,0.681935,0.2127246,24.63,0.46,0.01,24.96
txact,40,1,1000,50,10,5,72.47,1.45,0.03,73.48,3.1368627,0.590484,0.1882403,23.1,0.46,0.01,23.42
txact,42,1,1000,50,10,5,74.73,1.46,0.04,75.77,3.197862,0.661001,0.2067009,23.37,0.46,0.01,23.69
txact,44,1,1000,50,10,5,72.86,1.43,0.05,73.86,3.1266888,0.622075,0.1989565,23.3,0.46,0.02,23.62
txact,46,1,1000,50,10,5,73.68,1.45,0.04,74.71,3.1565468,0.597478,0.1892822,23.34,0.46,0.01,23.67
txact,48,1,1000,50,10,5,73.95,1.45,0.04,74.97,3.1573114,0.659304,0.2088182,23.42,0.46,0.01,23.74
txact,50,1,1000,50,10,5,74.47,1.48,0.04,75.52,3.2379183,0.678967,0.2096924,23.0,0.46,0.01,23.32
txact,52,1,1000,50,10,5,74.35,1.48,0.05,75.4,3.2030928,0.656571,0.2049803,23.21,0.46,0.02,23.54
txact,54,1,1000,50,10,5,72.9,1.45,0.03,73.92,3.1620828,0.624519,0.1975024,23.05,0.46,0.01,23.38
txact,56,1,1000,50,10,5,73.71,1.47,0.03,74.73,3.2112812,0.644223,0.2006125,22.95,0.46,0.01,23.27
txact,58,1,1000,50,10,5,73.41,1.46,0.04,74.43,3.148915,0.625121,0.1985195,23.31,0.46,0.01,23.64
txact,60,1,1000,50,10,5,75.73,1.47,0.05,76.77,3.1980858,0.694166,0.2170567,23.68,0.46,0.02,24.0
txact,62,1,1000,50,10,5,76.13,1.47,0.03,77.16,3.2239391,0.653859,0.2028137,23.61,0.46,0.01,23.93
txact,64,1,1000,50,10,5,73.76,1.46,0.06,74.8,3.1835877,0.660126,0.2073529,23.17,0.46,0.02,23.5
txact,1,1,1000,50,10,5,232.45,5.14,0.1,236.88,14.5804449,12.039682,0.8257417,15.94,0.35,0.01,16.25
txact,2,1,1000,50,10,5,110.15,2.11,0.08,111.8,5.1082596,2.557295,0.5006196,21.56,0.41,0.02,21.89
txact,4,1,1000,50,10,5,88.66,1.61,0.04,89.82,3.6303115,1.118055,0.3079777,24.42,0.44,0.01,24.74
txact,6,1,1000,50,10,5,78.06,1.51,0.04,79.15,3.3324356,0.788968,0.2367542,23.42,0.45,0.01,23.75
txact,8,1,1000,50,10,5,76.27,1.47,0.05,77.32,3.2270288,0.741593,0.2298068,23.63,0.46,0.02,23.96
txact,10,1,1000,50,10,5,74.68,1.42,0.04,75.68,3.1100765,0.630522,0.2027352,24.01,0.46,0.01,24.33
txact,12,1,1000,50,10,5,74.0,1.42,0.04,75.0,3.0968757,0.596639,0.1926584,23.9,0.46,0.01,24.22
txact,14,1,1000,50,10,5,71.42,1.41,0.03,72.41,3.0737532,0.527557,0.1716328,23.24,0.46,0.01,23.56
txact,16,1,1000,50,10,5,71.97,1.41,0.04,72.95,3.0639472,0.56532,0.1845071,23.49,0.46,0.01,23.81
txact,18,1,1000,50,10,5,73.37,1.43,0.03,74.38,3.1329497,0.596439,0.1903762,23.42,0.46,0.01,23.74
txact,20,1,1000,50,10,5,72.13,1.43,0.04,73.14,3.1222542,0.564585,0.1808261,23.1,0.46,0.01,23.43
txact,22,1,1000,50,10,5,73.11,1.42,0.02,74.08,3.1213328,0.604407,0.1936375,23.42,0.45,0.01,23.73
txact,24,1,1000,50,10,5,73.36,1.43,0.03,74.36,3.1159942,0.630844,0.2024535,23.54,0.46,0.01,23.86
txact,26,1,1000,50,10,5,73.28,1.43,0.06,74.3,3.1172404,0.594368,0.1906712,23.51,0.46,0.02,23.84
txact,28,1,1000,50,10,5,72.67,1.44,0.05,73.7,3.1462827,0.606606,0.1928009,23.1,0.46,0.02,23.42
txact,30,1,1000,50,10,5,73.67,1.44,0.03,74.69,3.1635255,0.613392,0.1938951,23.29,0.46,0.01,23.61
txact,32,1,1000,50,10,5,73.23,1.44,0.04,74.26,3.1313433,0.606676,0.193743,23.39,0.46,0.01,23.72
txact,34,1,1000,50,10,5,75.91,1.47,0.04,76.94,3.1587584,0.654836,0.207308,24.03,0.47,0.01,24.36
txact,36,1,1000,50,10,5,74.17,1.47,0.04,75.21,3.1684532,0.639453,0.2018187,23.41,0.46,0.01,23.74
txact,38,1,1000,50,10,5,74.09,1.44,0.03,75.1,3.1092544,0.600812,0.1932335,23.83,0.46,0.01,24.15
txact,40,1,1000,50,10,5,73.78,1.45,0.04,74.79,3.0956456,0.575253,0.1858265,23.83,0.47,0.01,24.16
txact,42,1,1000,50,10,5,74.17,1.47,0.03,75.19,3.1707626,0.65132,0.2054143,23.39,0.46,0.01,23.71
txact,44,1,1000,50,10,5,76.7,1.49,0.05,77.76,3.2094026,0.678096,0.2112842,23.9,0.46,0.02,24.23
txact,46,1,1000,50,10,5,75.62,1.49,0.03,76.66,3.2066737,0.674509,0.2103454,23.58,0.46,0.01,23.91
txact,48,1,1000,50,10,5,76.22,1.48,0.03,77.23,3.195474,0.681524,0.2132779,23.85,0.46,0.01,24.17
txact,50,1,1000,50,10,5,76.7,1.5,0.05,77.76,3.2175784,0.686468,0.2133493,23.84,0.47,0.02,24.17
txact,52,1,1000,50,10,5,75.4,1.5,0.06,76.44,3.2005235,0.674135,0.2106327,23.56,0.47,0.02,23.88
txact,54,1,1000,50,10,5,74.11,1.47,0.02,75.12,3.1767435,0.643028,0.2024174,23.33,0.46,0.01,23.65
txact,56,1,1000,50,10,5,76.05,1.5,0.02,77.08,3.2521758,0.694975,0.2136954,23.38,0.46,0.01,23.7
txact,58,1,1000,50,10,5,75.97,1.48,0.05,77.02,3.1825619,0.687689,0.2160803,23.87,0.47,0.02,24.2
txact,60,1,1000,50,10,5,73.87,1.47,0.06,74.92,3.169398,0.642607,0.2027536,23.31,0.46,0.02,23.64
txact,62,1,1000,50,10,5,73.42,1.44,0.01,74.4,3.1614475,0.63736,0.2016039,23.22,0.46,0.0,23.53
txact,64,1,1000,50,10,5,73.5,1.46,0.04,74.51,3.1255962,0.589065,0.1884648,23.52,0.47,0.01,23.84
txact,1,1,1000,50,10,5,238.42,5.14,0.08,242.84,14.5487476,12.036575,0.8273272,16.39,0.35,0.01,16.69
txact,2,1,1000,50,10,5,111.23,2.13,0.06,112.86,5.1627953,2.615056,0.5065194,21.54,0.41,0.01,21.86
txact,4,1,1000,50,10,5,89.53,1.67,0.05,90.77,3.8159313,1.263317,0.3310639,23.46,0.44,0.01,23.79
txact,6,1,1000,50,10,5,79.2,1.51,0.03,80.26,3.346613,0.774736,0.2314985,23.67,0.45,0.01,23.98
txact,8,1,1000,50,10,5,76.28,1.45,0.05,77.32,3.1710438,0.671938,0.211898,24.06,0.46,0.02,24.38
txact,10,1,1000,50,10,5,76.99,1.47,0.05,78.02,3.1817033,0.648712,0.2038883,24.2,0.46,0.02,24.52
txact,12,1,1000,50,10,5,72.67,1.42,0.03,73.67,3.103046,0.570149,0.1837385,23.42,0.46,0.01,23.74
txact,14,1,1000,50,10,5,72.67,1.4,0.03,73.65,3.0771172,0.569052,0.1849302,23.62,0.45,0.01,23.93
txact,16,1,1000,50,10,5,72.36,1.4,0.05,73.35,3.052254,0.532492,0.1744586,23.71,0.46,0.02,24.03
txact,18,1,1000,50,10,5,72.01,1.44,0.03,73.03,3.1266379,0.549799,0.1758435,23.03,0.46,0.01,23.36
txact,20,1,1000,50,10,5,75.01,1.42,0.03,76.01,3.1236152,0.595145,0.1905308,24.01,0.45,0.01,24.33
txact,22,1,1000,50,10,5,73.07,1.41,0.02,74.04,3.0935702,0.600168,0.194005,23.62,0.46,0.01,23.93
txact,24,1,1000,50,10,5,73.99,1.43,0.05,75.0,3.1060464,0.598438,0.1926687,23.82,0.46,0.02,24.15
txact,26,1,1000,50,10,5,73.26,1.44,0.04,74.28,3.1425968,0.590576,0.1879261,23.31,0.46,0.01,23.64
txact,28,1,1000,50,10,5,74.6,1.45,0.04,75.62,3.1810757,0.643833,0.2023947,23.45,0.46,0.01,23.77
txact,30,1,1000,50,10,5,72.83,1.43,0.03,73.83,3.1144283,0.572705,0.1838877,23.38,0.46,0.01,23.71
txact,32,1,1000,50,10,5,74.69,1.46,0.03,75.72,3.2060177,0.669897,0.2089499,23.3,0.46,0.01,23.62
txact,34,1,1000,50,10,5,73.83,1.45,0.05,74.87,3.1757596,0.650786,0.2049229,23.25,0.46,0.02,23.58
txact,36,1,1000,50,10,5,73.46,1.45,0.05,74.53,3.1682557,0.659451,0.2081432,23.19,0.46,0.02,23.52
txact,38,1,1000,50,10,5,73.34,1.43,0.02,74.35,3.1371084,0.628248,0.2002634,23.38,0.46,0.01,23.7
txact,40,1,1000,50,10,5,73.74,1.46,0.04,74.77,3.1747096,0.629203,0.1981923,23.23,0.46,0.01,23.55
txact,42,1,1000,50,10,5,74.48,1.45,0.04,75.5,3.1739341,0.65863,0.2075122,23.47,0.46,0.01,23.79
txact,44,1,1000,50,10,5,73.56,1.45,0.04,74.57,3.1823082,0.65008,0.2042794,23.12,0.46,0.01,23.43
txact,46,1,1000,50,10,5,74.05,1.44,0.02,75.05,3.1641616,0.660238,0.2086613,23.4,0.46,0.01,23.72
txact,48,1,1000,50,10,5,74.44,1.44,0.05,75.47,3.1376694,0.636921,0.2029918,23.72,0.46,0.02,24.05
txact,50,1,1000,50,10,5,74.13,1.48,0.04,75.17,3.2346588,0.673364,0.2081716,22.92,0.46,0.01,23.24
txact,52,1,1000,50,10,5,73.08,1.44,0.05,74.08,3.1075077,0.581447,0.1871104,23.52,0.46,0.02,23.84
txact,54,1,1000,50,10,5,76.15,1.46,0.04,77.16,3.1924532,0.684854,0.2145228,23.85,0.46,0.01,24.17
txact,56,1,1000,50,10,5,74.74,1.47,0.04,75.77,3.1736454,0.633058,0.1994734,23.55,0.46,0.01,23.87
txact,58,1,1000,50,10,5,73.85,1.47,0.05,74.9,3.1964723,0.641889,0.2008117,23.1,0.46,0.02,23.43
txact,60,1,1000,50,10,5,77.93,1.48,0.03,78.96,3.2613505,0.747417,0.2291741,23.9,0.45,0.01,24.21
txact,62,1,1000,50,10,5,73.96,1.43,0.02,74.97,3.1451573,0.650526,0.2068342,23.52,0.45,0.01,23.84
txact,64,1,1000,50,10,5,73.48,1.44,0.04,74.49,3.1180388,0.602325,0.1931743,23.57,0.46,0.01,23.89
txact,1,1,1000,50,10,5,233.83,5.11,0.1,238.25,14.5353216,12.04497,0.828669,16.09,0.35,0.01,16.39
txact,2,1,1000,50,10,5,119.78,2.26,0.07,121.54,5.5348663,2.996369,0.5413625,21.64,0.41,0.01,21.96
txact,4,1,1000,50,10,5,86.8,1.57,0.05,87.95,3.5073546,0.985643,0.2810218,24.75,0.45,0.01,25.08
txact,6,1,1000,50,10,5,81.91,1.54,0.02,83.0,3.4950627,0.981334,0.2807772,23.44,0.44,0.01,23.75
txact,8,1,1000,50,10,5,83.89,1.57,0.04,85.0,3.5063392,0.954646,0.2722629,23.93,0.45,0.01,24.24
txact,10,1,1000,50,10,5,74.37,1.43,0.05,75.39,3.1278566,0.603083,0.1928103,23.78,0.46,0.02,24.1
txact,12,1,1000,50,10,5,72.12,1.39,0.04,73.1,3.0256865,0.521048,0.1722082,23.84,0.46,0.01,24.16
txact,14,1,1000,50,10,5,72.92,1.4,0.02,73.88,3.0906355,0.572212,0.1851438,23.59,0.45,0.01,23.9
txact,16,1,1000,50,10,5,72.54,1.4,0.04,73.52,3.0394552,0.531417,0.1748396,23.87,0.46,0.01,24.19
txact,18,1,1000,50,10,5,71.7,1.45,0.03,72.75,3.1964294,0.591036,0.1849051,22.43,0.45,0.01,22.76
txact,20,1,1000,50,10,5,72.01,1.41,0.03,73.01,3.0787718,0.531007,0.1724736,23.39,0.46,0.01,23.71
txact,22,1,1000,50,10,5,72.84,1.43,0.02,73.83,3.1501856,0.601095,0.1908126,23.12,0.45,0.01,23.44
txact,24,1,1000,50,10,5,74.57,1.43,0.05,75.6,3.1197937,0.599375,0.1921201,23.9,0.46,0.02,24.23
txact,26,1,1000,50,10,5,72.3,1.43,0.05,73.31,3.1076689,0.574364,0.1848215,23.27,0.46,0.02,23.59
txact,28,1,1000,50,10,5,72.35,1.43,0.05,73.37,3.1228966,0.571174,0.1828988,23.17,0.46,0.02,23.49
txact,30,1,1000,50,10,5,74.05,1.45,0.03,75.07,3.189786,0.639166,0.200379,23.21,0.45,0.01,23.53
txact,32,1,1000,50,10,5,72.55,1.46,0.04,73.6,3.1955135,0.62788,0.196488,22.7,0.46,0.01,23.03
txact,34,1,1000,50,10,5,75.77,1.45,0.05,76.82,3.1750204,0.661886,0.2084667,23.86,0.46,0.02,24.2
txact,36,1,1000,50,10,5,73.5,1.45,0.05,74.52,3.1430474,0.605575,0.1926713,23.38,0.46,0.02,23.71
txact,38,1,1000,50,10,5,73.68,1.45,0.02,74.68,3.1758383,0.635691,0.2001648,23.2,0.46,0.01,23.52
txact,40,1,1000,50,10,5,74.7,1.43,0.04,75.7,3.10681,0.617651,0.1988055,24.04,0.46,0.01,24.37
txact,42,1,1000,50,10,5,73.42,1.44,0.05,74.46,3.1257196,0.618656,0.1979243,23.49,0.46,0.02,23.82
txact,44,1,1000,50,10,5,73.37,1.44,0.05,74.38,3.105354,0.597523,0.192417,23.63,0.46,0.02,23.95
txact,46,1,1000,50,10,5,75.62,1.45,0.02,76.62,3.186098,0.679283,0.2132022,23.73,0.46,0.01,24.05
txact,48,1,1000,50,10,5,73.81,1.45,0.03,74.81,3.1251176,0.613762,0.1963964,23.62,0.46,0.01,23.94
txact,50,1,1000,50,10,5,72.6,1.44,0.04,73.6,3.097817,0.570674,0.1842181,23.44,0.46,0.01,23.76
txact,52,1,1000,50,10,5,74.14,1.47,0.06,75.19,3.1929642,0.654582,0.2050076,23.22,0.46,0.02,23.55
txact,54,1,1000,50,10,5,73.42,1.45,0.03,74.44,3.1653752,0.63668,0.2011389,23.19,0.46,0.01,23.52
txact,56,1,1000,50,10,5,73.93,1.46,0.05,74.98,3.1524806,0.636062,0.2017656,23.45,0.46,0.02,23.78
txact,58,1,1000,50,10,5,75.31,1.47,0.05,76.32,3.1796756,0.686084,0.2157717,23.68,0.46,0.02,24.0
txact,60,1,1000,50,10,5,74.96,1.47,0.04,76.01,3.2215067,0.670275,0.2080626,23.27,0.46,0.01,23.59
txact,62,1,1000,50,10,5,74.6,1.44,0.02,75.6,3.1648906,0.681877,0.2154504,23.57,0.45,0.01,23.89
txact,64,1,1000,50,10,5,74.53,1.47,0.05,75.58,3.1886537,0.645429,0.2024143,23.37,0.46,0.02,23.7
txact,1,1,1000,50,10,5,233.04,5.12,0.09,237.46,14.5452268,12.027557,0.8269075,16.02,0.35,0.01,16.33
txact,2,1,1000,50,10,5,116.98,2.19,0.07,118.68,5.3434675,2.844486,0.5323296,21.89,0.41,0.01,22.21
txact,4,1,1000,50,10,5,82.94,1.53,0.05,84.03,3.407313,0.920195,0.2700647,24.34,0.45,0.01,24.66
txact,6,1,1000,50,10,5,76.73,1.48,0.03,77.79,3.2982733,0.792502,0.2402778,23.26,0.45,0.01,23.59
txact,8,1,1000,50,10,5,77.34,1.47,0.05,78.4,3.2507647,0.74198,0.2282478,23.79,0.45,0.02,24.12
txact,10,1,1000,50,10,5,73.55,1.42,0.04,74.57,3.1005659,0.591466,0.1907607,23.72,0.46,0.01,24.05
txact,12,1,1000,50,10,5,72.17,1.42,0.04,73.17,3.1178951,0.559877,0.1795689,23.15,0.46,0.01,23.47
txact,14,1,1000,50,10,5,71.65,1.4,0.02,72.61,3.0765143,0.53701,0.1745514,23.29,0.46,0.01,23.6
txact,16,1,1000,50,10,5,72.03,1.41,0.05,73.02,3.0542427,0.548589,0.1796154,23.58,0.46,0.02,23.91
txact,18,1,1000,50,10,5,72.24,1.4,0.03,73.2,3.0432999,0.555995,0.1826948,23.74,0.46,0.01,24.05
txact,20,1,1000,50,10,5,72.49,1.44,0.04,73.5,3.1436915,0.595232,0.1893417,23.06,0.46,0.01,23.38
txact,22,1,1000,50,10,5,73.19,1.43,0.04,74.18,3.1072593,0.575919,0.1853463,23.55,0.46,0.01,23.87
txact,24,1,1000,50,10,5,73.19,1.46,0.04,74.22,3.1918542,0.626218,0.1961925,22.93,0.46,0.01,23.25
txact,26,1,1000,50,10,5,72.85,1.43,0.03,73.85,3.1206198,0.595962,0.1909755,23.34,0.46,0.01,23.67
txact,28,1,1000,50,10,5,72.98,1.43,0.03,73.99,3.1172584,0.605219,0.1941511,23.41,0.46,0.01,23.74
txact,30,1,1000,50,10,5,72.72,1.41,0.03,73.71,3.1010441,0.609426,0.1965228,23.45,0.45,0.01,23.77
txact,32,1,1000,50,10,5,73.37,1.44,0.06,74.41,3.1340141,0.626887,0.2000269,23.41,0.46,0.02,23.74
txact,34,1,1000,50,10,5,73.71,1.43,0.04,74.71,3.1162072,0.612514,0.1965575,23.65,0.46,0.01,23.97
txact,36,1,1000,50,10,5,72.95,1.42,0.04,73.96,3.0753131,0.588847,0.1914755,23.72,0.46,0.01,24.05
txact,38,1,1000,50,10,5,74.9,1.46,0.03,75.92,3.199247,0.671465,0.2098822,23.41,0.46,0.01,23.73
txact,40,1,1000,50,10,5,75.03,1.47,0.04,76.07,3.2144262,0.67178,0.2089891,23.34,0.46,0.01,23.67
txact,42,1,1000,50,10,5,73.0,1.42,0.04,73.99,3.0534799,0.564357,0.1848242,23.91,0.47,0.01,24.23
txact,44,1,1000,50,10,5,73.31,1.44,0.04,74.33,3.140811,0.636583,0.2026811,23.34,0.46,0.01,23.67
txact,46,1,1000,50,10,5,72.67,1.45,0.03,73.68,3.1620012,0.614991,0.1944942,22.98,0.46,0.01,23.3
txact,48,1,1000,50,10,5,76.71,1.46,0.04,77.75,3.1949383,0.699888,0.2190615,24.01,0.46,0.01,24.34
txact,50,1,1000,50,10,5,75.12,1.47,0.03,76.13,3.1701022,0.658949,0.2078636,23.7,0.46,0.01,24.01
txact,52,1,1000,50,10,5,77.92,1.48,0.06,78.98,3.1984534,0.660211,0.2064157,24.36,0.46,0.02,24.69
txact,54,1,1000,50,10,5,77.5,1.49,0.03,78.54,3.2357964,0.694206,0.2145395,23.95,0.46,0.01,24.27
txact,56,1,1000,50,10,5,76.77,1.49,0.03,77.79,3.2116909,0.699177,0.2176975,23.9,0.46,0.01,24.22
txact,58,1,1000,50,10,5,76.74,1.49,0.04,77.79,3.2176087,0.700574,0.2177313,23.85,0.46,0.01,24.18
txact,60,1,1000,50,10,5,75.48,1.51,0.06,76.55,3.2107924,0.659861,0.2055134,23.51,0.47,0.02,23.84
txact,62,1,1000,50,10,5,75.5,1.47,0.02,76.5,3.2195867,0.69259,0.2151177,23.45,0.46,0.01,23.76
txact,64,1,1000,50,10,5,77.5,1.49,0.03,78.54,3.2135372,0.685238,0.2132348,24.12,0.46,0.01,24.44
txact,1,1,1000,50,10,5,239.26,5.14,0.09,243.69,14.5438901,12.055753,0.8289222,16.45,0.35,0.01,16.76
txact,2,1,1000,50,10,5,113.04,2.19,0.05,114.71,5.2900199,2.751171,0.5200682,21.37,0.41,0.01,21.68
txact,4,1,1000,50,10,5,89.11,1.6,0.04,90.24,3.5809667,1.066982,0.2979592,24.88,0.45,0.01,25.2
txact,6,1,1000,50,10,5,81.66,1.57,0.03,82.77,3.486029,0.935541,0.2683687,23.42,0.45,0.01,23.74
txact,8,1,1000,50,10,5,78.34,1.49,0.04,79.4,3.2597259,0.754243,0.2313823,24.03,0.46,0.01,24.36
txact,10,1,1000,50,10,5,75.08,1.44,0.04,76.07,3.1271312,0.61935,0.1980569,24.01,0.46,0.01,24.33
txact,12,1,1000,50,10,5,74.2,1.44,0.03,75.2,3.1037046,0.569981,0.1836454,23.91,0.46,0.01,24.23
txact,14,1,1000,50,10,5,72.79,1.42,0.03,73.78,3.0840559,0.536919,0.1740951,23.6,0.46,0.01,23.92
txact,16,1,1000,50,10,5,75.18,1.44,0.04,76.18,3.0822312,0.600075,0.1946885,24.39,0.47,0.01,24.72
txact,18,1,1000,50,10,5,73.03,1.42,0.03,74.02,3.0675426,0.554344,0.1807127,23.81,0.46,0.01,24.13
txact,20,1,1000,50,10,5,73.57,1.42,0.06,74.6,3.1125089,0.583357,0.1874234,23.64,0.46,0.02,23.97
txact,22,1,1000,50,10,5,72.81,1.43,0.02,73.81,3.1305682,0.584642,0.1867527,23.26,0.46,0.01,23.58
txact,24,1,1000,50,10,5,72.29,1.43,0.05,73.31,3.1118724,0.548277,0.1761888,23.23,0.46,0.02,23.56
txact,26,1,1000,50,10,5,74.23,1.47,0.03,75.25,3.1874723,0.621338,0.1949313,23.29,0.46,0.01,23.61
txact,28,1,1000,50,10,5,74.93,1.44,0.03,75.93,3.0944704,0.563531,0.182109,24.21,0.47,0.01,24.54
txact,30,1,1000,50,10,5,74.85,1.45,0.02,75.84,3.1478791,0.635677,0.2019382,23.78,0.46,0.01,24.09
txact,32,1,1000,50,10,5,74.93,1.46,0.04,75.95,3.1536905,0.627306,0.1989117,23.76,0.46,0.01,24.08
txact,34,1,1000,50,10,5,73.55,1.45,0.04,74.55,3.1092564,0.567052,0.1823754,23.66,0.47,0.01,23.98
txact,36,1,1000,50,10,5,75.92,1.46,0.04,76.93,3.1499561,0.639462,0.2030066,24.1,0.46,0.01,24.42
txact,38,1,1000,50,10,5,73.31,1.43,0.02,74.3,3.0954665,0.591609,0.1911211,23.68,0.46,0.01,24.0
txact,40,1,1000,50,10,5,75.56,1.46,0.04,76.59,3.1687514,0.67087,0.2117143,23.85,0.46,0.01,24.17
txact,42,1,1000,50,10,5,73.95,1.45,0.03,74.97,3.1752892,0.645134,0.2031733,23.29,0.46,0.01,23.61
txact,44,1,1000,50,10,5,74.45,1.46,0.03,75.49,3.184652,0.656896,0.2062693,23.38,0.46,0.01,23.7
txact,46,1,1000,50,10,5,73.78,1.44,0.02,74.8,3.1893584,0.655135,0.2054128,23.13,0.45,0.01,23.45
txact,48,1,1000,50,10,5,73.74,1.45,0.04,74.77,3.1673665,0.633416,0.1999819,23.28,0.46,0.01,23.61
txact,50,1,1000,50,10,5,73.39,1.44,0.04,74.43,3.1422183,0.651273,0.2072654,23.36,0.46,0.01,23.69
txact,52,1,1000,50,10,5,77.49,1.47,0.05,78.55,3.2498478,0.723947,0.2227634,23.84,0.45,0.02,24.17
txact,54,1,1000,50,10,5,73.38,1.45,0.04,74.4,3.1443257,0.61005,0.1940162,23.34,0.46,0.01,23.66
txact,56,1,1000,50,10,5,74.53,1.47,0.05,75.57,3.2125891,0.682488,0.2124417,23.2,0.46,0.02,23.52
txact,58,1,1000,50,10,5,74.33,1.46,0.04,75.37,3.1767961,0.659177,0.2074974,23.4,0.46,0.01,23.73
txact,60,1,1000,50,10,5,77.93,1.49,0.04,78.99,3.2585135,0.743661,0.2282209,23.92,0.46,0.01,24.24
txact,62,1,1000,50,10,5,76.79,1.49,0.02,77.83,3.2790748,0.719583,0.219447,23.42,0.45,0.01,23.74
txact,64,1,1000,50,10,5,75.12,1.46,0.04,76.16,3.194449,0.684264,0.2142041,23.52,0.46,0.01,23.84
txact,1,1,1000,50,10,5,238.62,5.13,0.09,243.03,14.5473483,12.053172,0.8285477,16.4,0.35,0.01,16.71
txact,2,1,1000,50,10,5,119.58,2.22,0.07,121.31,5.3862063,2.878276,0.5343791,22.2,0.41,0.01,22.52
txact,4,1,1000,50,10,5,95.99,1.73,0.05,97.26,3.9631173,1.446219,0.3649196,24.22,0.44,0.01,24.54
txact,6,1,1000,50,10,5,77.07,1.5,0.03,78.14,3.3456059,0.825713,0.2468052,23.04,0.45,0.01,23.36
txact,8,1,1000,50,10,5,78.45,1.51,0.05,79.55,3.3537898,0.837044,0.2495815,23.39,0.45,0.01,23.72
txact,10,1,1000,50,10,5,75.29,1.44,0.04,76.33,3.1703377,0.669525,0.2111841,23.75,0.45,0.01,24.08
txact,12,1,1000,50,10,5,73.28,1.4,0.04,74.28,3.0559473,0.570029,0.186531,23.98,0.46,0.01,24.31
txact,14,1,1000,50,10,5,71.12,1.39,0.02,72.09,3.0455307,0.519298,0.1705115,23.35,0.46,0.01,23.67
txact,16,1,1000,50,10,5,73.27,1.43,0.04,74.27,3.1412219,0.600731,0.1912412,23.33,0.46,0.01,23.64
txact,18,1,1000,50,10,5,72.4,1.43,0.05,73.42,3.1032817,0.577512,0.1860972,23.33,0.46,0.02,23.66
txact,20,1,1000,50,10,5,72.31,1.4,0.03,73.29,3.0572959,0.550861,0.1801792,23.65,0.46,0.01,23.97
txact,22,1,1000,50,10,5,72.64,1.42,0.03,73.63,3.0679917,0.559519,0.182373,23.68,0.46,0.01,24.0
txact,24,1,1000,50,10,5,74.34,1.43,0.05,75.37,3.1185349,0.639264,0.2049886,23.84,0.46,0.02,24.17
