version,n-workers,n-secondary-workers,n-reservations,n-relations,n-queries,password-work-factor,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
original,46,0,1000,50,10,5,160.39,9.96,0.09,203.91,4.7311784,2.055202,0.4343954,33.9,2.11,0.02,43.1
original,48,0,1000,50,10,5,161.63,10.11,0.18,205.6,4.8120769,2.096699,0.435716,33.59,2.1,0.04,42.73
original,50,0,1000,50,10,5,176.08,10.57,0.15,222.4,5.0319459,2.33394,0.4638245,34.99,2.1,0.03,44.2
original,52,0,1000,50,10,5,165.16,10.18,0.07,209.41,4.8520241,2.155798,0.444309,34.04,2.1,0.01,43.16
original,54,0,1000,50,10,5,168.23,10.33,0.14,212.93,4.8980546,2.216815,0.4525909,34.35,2.11,0.03,43.47
original,56,0,1000,50,10,5,168.16,10.23,0.18,212.94,4.8530545,2.19429,0.4521462,34.65,2.11,0.04,43.88
original,58,0,1000,50,10,5,160.24,9.97,0.06,204.03,4.7622125,2.076107,0.4359543,33.65,2.09,0.01,42.84
original,60,0,1000,50,10,5,169.88,10.31,0.17,214.94,4.9045779,2.231242,0.4549305,34.64,2.1,0.03,43.82
original,62,0,1000,50,10,5,170.29,10.38,0.16,215.4,4.915596,2.241621,0.4560222,34.64,2.11,0.03,43.82
original,64,0,1000,50,10,5,172.27,10.38,0.08,217.65,4.938571,2.273656,0.4603874,34.88,2.1,0.02,44.07
original,1,0,1000,50,10,5,93.83,10.66,0.2,148.71,5.5024272,2.815246,0.5116371,17.05,1.94,0.04,27.03
original,2,0,1000,50,10,5,105.88,9.29,0.16,151.32,4.7024042,2.022935,0.4301916,22.52,1.98,0.03,32.18
original,4,0,1000,50,10,5,116.62,8.58,0.04,156.88,4.2643503,1.586387,0.3720114,27.35,2.01,0.01,36.79
original,6,0,1000,50,10,5,122.32,8.91,0.17,163.43,4.3720969,1.678093,0.3838188,27.98,2.04,0.04,37.38
original,8,0,1000,50,10,5,130.7,8.79,0.14,170.06,4.2416257,1.563571,0.3686254,30.81,2.07,0.03,40.09
original,10,0,1000,50,10,5,136.38,8.94,0.1,176.27,4.3051783,1.630969,0.3788389,31.68,2.08,0.02,40.94
original,12,0,1000,50,10,5,137.98,9.07,0.16,178.36,4.3645518,1.671536,0.38298,31.61,2.08,0.04,40.87
original,14,0,1000,50,10,5,140.26,9.21,0.14,181.16,4.4258035,1.738589,0.3928301,31.69,2.08,0.03,40.93
original,16,0,1000,50,10,5,140.12,9.16,0.09,180.65,4.3908775,1.707532,0.3888817,31.91,2.09,0.02,41.14
original,18,0,1000,50,10,5,143.26,9.31,0.14,184.34,4.450784,1.749442,0.3930638,32.19,2.09,0.03,41.42
original,20,0,1000,50,10,5,147.16,9.38,0.17,188.83,4.4863942,1.805943,0.4025377,32.8,2.09,0.04,42.09
original,22,0,1000,50,10,5,151.6,9.59,0.09,194.02,4.5920243,1.897733,0.4132672,33.01,2.09,0.02,42.25
original,24,0,1000,50,10,5,153.38,9.63,0.16,195.92,4.6012365,1.934638,0.4204605,33.33,2.09,0.03,42.58
original,26,0,1000,50,10,5,156.23,9.79,0.18,199.25,4.6815879,1.986631,0.4243498,33.37,2.09,0.04,42.56
original,28,0,1000,50,10,5,154.81,9.79,0.08,197.76,4.6699866,1.981454,0.4242954,33.15,2.1,0.02,42.35
original,30,0,1000,50,10,5,156.13,9.77,0.13,199.18,4.670232,1.984003,0.4248189,33.43,2.09,0.03,42.65
original,32,0,1000,50,10,5,159.63,9.93,0.19,203.39,4.7514169,2.056493,0.4328168,33.6,2.09,0.04,42.81
original,34,0,1000,50,10,5,163.58,10.1,0.09,208.05,4.8117531,2.116108,0.439779,34.0,2.1,0.02,43.24
original,36,0,1000,50,10,5,159.24,9.88,0.15,202.82,4.7047803,2.037292,0.433026,33.85,2.1,0.03,43.11
original,38,0,1000,50,10,5,161.26,9.96,0.17,205.3,4.7608285,2.076232,0.4361073,33.87,2.09,0.04,43.12
original,40,0,1000,50,10,5,162.52,10.09,0.09,206.56,4.7730627,2.067754,0.4332133,34.05,2.11,0.02,43.28
original,42,0,1000,50,10,5,170.25,10.4,0.15,215.81,4.9182191,2.205262,0.4483863,34.62,2.11,0.03,43.88
original,44,0,1000,50,10,5,169.59,10.32,0.18,214.91,4.8962255,2.196966,0.448706,34.64,2.11,0.04,43.89
original,46,0,1000,50,10,5,169.4,10.38,0.07,214.76,4.9269377,2.213016,0.4491666,34.38,2.11,0.01,43.59
original,48,0,1000,50,10,5,169.72,10.38,0.2,215.11,4.9010601,2.186173,0.4460613,34.63,2.12,0.04,43.89
original,50,0,1000,50,10,5,169.38,10.32,0.17,214.48,4.8840057,2.200997,0.4506541,34.68,2.11,0.03,43.91
original,52,0,1000,50,10,5,172.72,10.53,0.06,218.39,4.9706742,2.258093,0.454283,34.75,2.12,0.01,43.94
original,54,0,1000,50,10,5,169.32,10.32,0.16,214.6,4.8818084,2.187901,0.4481743,34.68,2.11,0.03,43.96
original,56,0,1000,50,10,5,172.83,10.47,0.16,218.76,4.9446418,2.24798,0.4546295,34.95,2.12,0.03,44.24
original,58,0,1000,50,10,5,171.58,10.44,0.06,217.34,4.9402873,2.2214,0.44965,34.73,2.11,0.01,43.99
original,60,0,1000,50,10,5,172.87,10.52,0.17,218.84,4.9694008,2.27218,0.4572342,34.79,2.12,0.03,44.04
original,62,0,1000,50,10,5,172.85,10.45,0.19,218.5,4.9390714,2.256773,0.4569225,35.0,2.12,0.04,44.24
original,64,0,1000,50,10,5,174.89,10.56,0.08,220.8,4.9892408,2.294794,0.4599485,35.05,2.12,0.02,44.26
original,1,0,1000,50,10,5,97.32,10.73,0.2,152.29,5.5230389,2.832465,0.5128454,17.62,1.94,0.04,27.57
original,2,0,1000,50,10,5,107.32,9.33,0.16,153.05,4.7101287,2.017507,0.4283337,22.78,1.98,0.03,32.49
original,4,0,1000,50,10,5,117.28,8.75,0.05,158.22,4.3497476,1.649744,0.3792735,26.96,2.01,0.01,36.37
original,6,0,1000,50,10,5,120.74,8.63,0.14,160.67,4.2439107,1.591944,0.3751125,28.45,2.03,0.03,37.86
original,8,0,1000,50,10,5,133.53,8.84,0.16,173.13,4.2439845,1.55092,0.3654396,31.46,2.08,0.04,40.79
original,10,0,1000,50,10,5,136.1,9.01,0.1,176.29,4.3249223,1.607218,0.3716178,31.47,2.08,0.02,40.76
original,12,0,1000,50,10,5,139.31,9.26,0.14,180.48,4.4409108,1.727554,0.3890089,31.37,2.09,0.03,40.64
original,14,0,1000,50,10,5,144.1,9.3,0.16,185.37,4.4389304,1.727088,0.3890775,32.46,2.1,0.04,41.76
original,16,0,1000,50,10,5,142.57,9.26,0.12,183.69,4.4448559,1.739488,0.3913486,32.08,2.08,0.03,41.33
original,18,0,1000,50,10,5,145.56,9.42,0.14,187.43,4.5159418,1.824131,0.4039315,32.23,2.09,0.03,41.5
original,20,0,1000,50,10,5,147.3,9.44,0.17,189.2,4.5214063,1.822127,0.4030001,32.58,2.09,0.04,41.85
original,22,0,1000,50,10,5,147.32,9.4,0.09,189.13,4.5138803,1.8262,0.4045743,32.64,2.08,0.02,41.9
original,24,0,1000,50,10,5,152.84,9.68,0.16,195.52,4.6313525,1.93105,0.4169516,33.0,2.09,0.03,42.22
original,26,0,1000,50,10,5,150.26,9.58,0.15,192.5,4.5765873,1.882858,0.4114109,32.83,2.09,0.03,42.06
original,28,0,1000,50,10,5,153.8,9.67,0.08,196.48,4.6361098,1.951407,0.4209148,33.17,2.09,0.02,42.38
original,30,0,1000,50,10,5,158.58,9.9,0.15,202.06,4.7140758,2.031204,0.4308806,33.64,2.1,0.03,42.86
original,32,0,1000,50,10,5,164.01,10.1,0.17,208.39,4.8146292,2.123755,0.4411046,34.06,2.1,0.04,43.28
original,34,0,1000,50,10,5,162.24,10.05,0.09,206.41,4.7985158,2.101958,0.4380434,33.81,2.09,0.02,43.02
original,36,0,1000,50,10,5,160.47,10.06,0.16,204.53,4.7725144,2.070132,0.4337613,33.62,2.11,0.03,42.86
original,38,0,1000,50,10,5,168.77,10.35,0.16,214.1,4.9065151,2.189996,0.4463445,34.4,2.11,0.03,43.64
original,40,0,1000,50,10,5,163.79,10.18,0.08,208.05,4.8192678,2.112974,0.438443,33.99,2.11,0.02,43.17
original,42,0,1000,50,10,5,170.47,10.36,0.17,215.99,4.9258158,2.220319,0.4507515,34.61,2.1,0.03,43.85
original,44,0,1000,50,10,5,165.53,10.17,0.17,210.19,4.8410654,2.152894,0.4447149,34.19,2.1,0.04,43.42
original,46,0,1000,50,10,5,160.54,9.92,0.06,204.28,4.7437637,2.054492,0.4330932,33.84,2.09,0.01,43.06
original,48,0,1000,50,10,5,167.36,10.27,0.18,212.24,4.8646264,2.182283,0.4486024,34.4,2.11,0.04,43.63
original,50,0,1000,50,10,5,165.83,10.24,0.16,210.46,4.8755623,2.172666,0.4456237,34.01,2.1,0.03,43.17
original,52,0,1000,50,10,5,164.63,10.19,0.06,209.01,4.8480922,2.155421,0.4445916,33.96,2.1,0.01,43.11
original,54,0,1000,50,10,5,158.03,9.88,0.17,201.4,4.7139663,2.015094,0.4274731,33.52,2.1,0.04,42.72
original,56,0,1000,50,10,5,163.13,10.17,0.17,207.38,4.8215359,2.120891,0.4398787,33.83,2.11,0.04,43.01
original,58,0,1000,50,10,5,164.8,10.16,0.09,208.88,4.8060789,2.137718,0.4447946,34.29,2.11,0.02,43.46
original,60,0,1000,50,10,5,179.62,10.75,0.19,226.53,5.0941975,2.400766,0.4712746,35.26,2.11,0.04,44.47
original,62,0,1000,50,10,5,169.21,10.35,0.15,214.45,4.8954002,2.209827,0.4514089,34.57,2.11,0.03,43.81
original,64,0,1000,50,10,5,160.54,10.04,0.06,204.61,4.7952845,2.069323,0.4315329,33.48,2.09,0.01,42.67
original,1,0,1000,50,10,5,94.45,10.64,0.19,149.39,5.4919529,2.810876,0.5118172,17.2,1.94,0.03,27.2
original,2,0,1000,50,10,5,105.18,9.15,0.14,149.9,4.6392775,1.976803,0.4261015,22.67,1.97,0.03,32.31
original,4,0,1000,50,10,5,116.52,8.56,0.06,156.43,4.2281402,1.555021,0.367779,27.56,2.02,0.01,37.0
original,6,0,1000,50,10,5,118.97,8.75,0.16,159.56,4.3125753,1.637056,0.3796006,27.59,2.03,0.04,37.0
original,8,0,1000,50,10,5,130.73,8.79,0.14,170.29,4.2457578,1.570564,0.3699137,30.79,2.07,0.03,40.11
original,10,0,1000,50,10,5,132.48,9.0,0.11,173.06,4.3591372,1.676701,0.3846406,30.39,2.06,0.03,39.7
original,12,0,1000,50,10,5,135.8,8.95,0.15,175.84,4.3001047,1.63925,0.3812117,31.58,2.08,0.03,40.89
original,14,0,1000,50,10,5,141.71,9.18,0.16,182.59,4.398301,1.714819,0.3898821,32.22,2.09,0.04,41.51
original,16,0,1000,50,10,5,145.79,9.41,0.09,187.6,4.5156812,1.827193,0.4046329,32.29,2.08,0.02,41.54
original,18,0,1000,50,10,5,147.27,9.42,0.17,189.04,4.4946555,1.830159,0.4071856,32.77,2.1,0.04,42.06
original,20,0,1000,50,10,5,145.85,9.36,0.16,187.49,4.4695657,1.790265,0.4005456,32.63,2.09,0.04,41.95
original,22,0,1000,50,10,5,150.05,9.48,0.07,191.89,4.5370338,1.862924,0.410604,33.07,2.09,0.02,42.29
original,24,0,1000,50,10,5,148.85,9.52,0.17,191.04,4.5388944,1.849485,0.4074748,32.79,2.1,0.04,42.09
original,26,0,1000,50,10,5,154.64,9.71,0.17,197.58,4.6373787,1.959595,0.4225652,33.35,2.09,0.04,42.61
original,28,0,1000,50,10,5,155.57,9.76,0.08,198.57,4.6472383,1.981131,0.4263029,33.48,2.1,0.02,42.73
original,30,0,1000,50,10,5,159.35,9.88,0.13,202.89,4.7222548,2.035889,0.4311265,33.74,2.09,0.03,42.96
original,32,0,1000,50,10,5,157.45,9.9,0.18,200.78,4.7174444,2.031397,0.4306139,33.38,2.1,0.04,42.56
original,34,0,1000,50,10,5,156.38,9.85,0.08,199.41,4.69267,1.998901,0.4259624,33.32,2.1,0.02,42.49
original,36,0,1000,50,10,5,162.16,10.03,0.14,206.14,4.778918,2.103892,0.4402444,33.93,2.1,0.03,43.14
original,38,0,1000,50,10,5,157.73,9.87,0.15,200.96,4.7063786,2.018474,0.4288805,33.51,2.1,0.03,42.7
original,40,0,1000,50,10,5,162.48,10.02,0.09,206.26,4.767273,2.103893,0.44132,34.08,2.1,0.02,43.27
original,42,0,1000,50,10,5,167.62,10.27,0.18,212.51,4.8781872,2.188838,0.4486991,34.36,2.11,0.04,43.56
original,44,0,1000,50,10,5,162.78,10.07,0.17,206.91,4.7923371,2.111024,0.4404999,33.97,2.1,0.04,43.18
original,46,0,1000,50,10,5,163.37,10.09,0.07,207.57,4.8173578,2.123443,0.44079,33.91,2.09,0.01,43.09
original,48,0,1000,50,10,5,169.65,10.3,0.15,214.75,4.9005679,2.21949,0.4529047,34.62,2.1,0.03,43.82
original,50,0,1000,50,10,5,167.89,10.22,0.18,212.94,4.8762339,2.182529,0.447585,34.43,2.1,0.04,43.67
original,52,0,1000,50,10,5,161.05,9.97,0.07,204.7,4.7482217,2.064779,0.4348531,33.92,2.1,0.01,43.11
original,54,0,1000,50,10,5,169.79,10.27,0.15,214.76,4.8628172,2.205538,0.4535515,34.92,2.11,0.03,44.16
original,56,0,1000,50,10,5,166.87,10.2,0.19,211.71,4.837978,2.175995,0.4497736,34.49,2.11,0.04,43.76
original,58,0,1000,50,10,5,161.19,9.99,0.07,205.01,4.7583046,2.083857,0.4379411,33.88,2.1,0.01,43.08
original,60,0,1000,50,10,5,166.43,10.25,0.15,211.36,4.8678285,2.164421,0.4446379,34.19,2.11,0.03,43.42
original,62,0,1000,50,10,5,166.77,10.25,0.19,211.56,4.8521618,2.163041,0.4457891,34.37,2.11,0.04,43.6
original,64,0,1000,50,10,5,166.31,10.26,0.06,210.97,4.8616265,2.172224,0.4468101,34.21,2.11,0.01,43.39
original,1,0,1000,50,10,5,94.84,10.62,0.2,149.98,5.4871908,2.811611,0.5123953,17.28,1.94,0.04,27.33
original,2,0,1000,50,10,5,107.01,9.29,0.16,152.72,4.7067338,2.020129,0.4291998,22.74,1.97,0.03,32.45
original,4,0,1000,50,10,5,118.34,8.61,0.05,159.14,4.2827229,1.607049,0.37524,27.63,2.01,0.01,37.16
original,6,0,1000,50,10,5,123.79,8.96,0.18,165.29,4.3928933,1.709746,0.3892073,28.18,2.04,0.04,37.63
original,8,0,1000,50,10,5,130.98,8.79,0.14,170.77,4.2383283,1.53085,0.3611919,30.9,2.07,0.03,40.29
original,10,0,1000,50,10,5,137.5,9.06,0.1,178.16,4.355027,1.684992,0.3869074,31.57,2.08,0.02,40.91
original,12,0,1000,50,10,5,139.16,9.11,0.15,180.0,4.3766607,1.691725,0.3865333,31.8,2.08,0.03,41.13
original,14,0,1000,50,10,5,138.32,9.1,0.15,178.91,4.3680404,1.676037,0.3837046,31.67,2.08,0.03,40.96
original,16,0,1000,50,10,5,145.46,9.34,0.1,186.85,4.4848214,1.803513,0.4021371,32.43,2.08,0.02,41.66
original,18,0,1000,50,10,5,148.25,9.39,0.16,189.96,4.4953808,1.845655,0.410567,32.98,2.09,0.04,42.26
original,20,0,1000,50,10,5,146.04,9.35,0.16,187.45,4.4702796,1.807344,0.4043022,32.67,2.09,0.04,41.93
original,22,0,1000,50,10,5,148.77,9.43,0.08,190.34,4.5290903,1.862633,0.4112599,32.85,2.08,0.02,42.03
original,24,0,1000,50,10,5,151.08,9.56,0.18,193.11,4.5743112,1.902015,0.4158036,33.03,2.09,0.04,42.22
original,26,0,1000,50,10,5,157.05,9.85,0.15,200.33,4.7084485,2.025823,0.4302528,33.35,2.09,0.03,42.55
original,28,0,1000,50,10,5,155.72,9.78,0.08,198.57,4.6657359,1.979619,0.4242887,33.38,2.1,0.02,42.56
original,30,0,1000,50,10,5,158.84,9.93,0.13,202.25,4.7284577,2.040298,0.4314933,33.59,2.1,0.03,42.77
original,32,0,1000,50,10,5,162.84,10.02,0.19,206.72,4.7638294,2.093702,0.4394998,34.18,2.1,0.04,43.39
original,34,0,1000,50,10,5,162.66,10.03,0.08,206.56,4.7832819,2.109921,0.4411032,34.01,2.1,0.02,43.18
original,36,0,1000,50,10,5,161.02,9.99,0.15,204.84,4.7494839,2.068457,0.4355119,33.9,2.1,0.03,43.13
original,38,0,1000,50,10,5,155.32,9.75,0.16,198.29,4.6520764,1.97376,0.4242751,33.39,2.1,0.03,42.62
original,40,0,1000,50,10,5,166.55,10.23,0.11,211.29,4.8700784,2.188588,0.4493948,34.2,2.1,0.02,43.39
original,42,0,1000,50,10,5,164.45,10.16,0.19,208.69,4.8152626,2.137476,0.443896,34.15,2.11,0.04,43.34
original,44,0,1000,50,10,5,172.69,10.44,0.16,218.53,4.957996,2.282365,0.4603402,34.83,2.11,0.03,44.08
original,46,0,1000,50,10,5,163.08,10.09,0.07,207.18,4.8013927,2.122133,0.4419828,33.97,2.1,0.01,43.15
original,48,0,1000,50,10,5,163.23,10.13,0.17,207.54,4.8102717,2.108317,0.4382948,33.93,2.11,0.04,43.15
original,50,0,1000,50,10,5,160.12,10.02,0.15,204.09,4.765735,2.050311,0.4302193,33.6,2.1,0.03,42.82
original,52,0,1000,50,10,5,168.97,10.24,0.06,213.93,4.8766725,2.195591,0.4502232,34.65,2.1,0.01,43.87
original,54,0,1000,50,10,5,166.69,10.2,0.17,211.53,4.8418364,2.165065,0.4471578,34.43,2.11,0.04,43.69
original,56,0,1000,50,10,5,168.34,10.19,0.16,213.35,4.8457019,2.17928,0.4497346,34.74,2.1,0.03,44.03
original,58,0,1000,50,10,5,164.0,10.17,0.07,208.73,4.8318669,2.101541,0.4349335,33.94,2.1,0.01,43.2
original,60,0,1000,50,10,5,166.04,10.18,0.15,210.74,4.8422882,2.164103,0.4469174,34.29,2.1,0.03,43.52
original,62,0,1000,50,10,5,168.53,10.51,0.18,214.68,4.9980223,2.207025,0.4415797,33.72,2.1,0.04,42.95
original,64,0,1000,50,10,5,173.25,10.56,0.06,219.12,5.0096465,2.291941,0.4575055,34.58,2.11,0.01,43.74
original,1,0,1000,50,10,5,93.96,10.62,0.21,148.57,5.4915183,2.812744,0.5121979,17.11,1.93,0.04,27.05
original,2,0,1000,50,10,5,106.38,9.29,0.15,151.78,4.714433,2.020005,0.4284725,22.56,1.97,0.03,32.19
original,4,0,1000,50,10,5,116.65,8.52,0.05,156.62,4.2202203,1.540566,0.365044,27.64,2.02,0.01,37.11
original,6,0,1000,50,10,5,121.52,8.68,0.13,161.54,4.2596377,1.577787,0.370404,28.53,2.04,0.03,37.92
original,8,0,1000,50,10,5,133.25,8.86,0.17,173.06,4.2720567,1.590556,0.3723162,31.19,2.07,0.04,40.51
original,10,0,1000,50,10,5,134.7,8.93,0.1,174.82,4.311169,1.628429,0.3777233,31.24,2.07,0.02,40.55
original,12,0,1000,50,10,5,137.48,9.12,0.16,178.19,4.3830299,1.682308,0.3838231,31.37,2.08,0.04,40.65
original,14,0,1000,50,10,5,145.12,9.36,0.15,186.61,4.4989255,1.80553,0.4013247,32.26,2.08,0.03,41.48
original,16,0,1000,50,10,5,140.92,9.15,0.09,181.27,4.3871181,1.715459,0.3910218,32.12,2.09,0.02,41.32
original,18,0,1000,50,10,5,143.68,9.35,0.13,184.84,4.466346,1.779277,0.3983742,32.17,2.09,0.03,41.39
original,20,0,1000,50,10,5,151.15,9.58,0.17,193.32,4.5720698,1.894691,0.4144055,33.06,2.1,0.04,42.28
original,22,0,1000,50,10,5,148.83,9.51,0.09,190.87,4.5494521,1.854516,0.407635,32.71,2.09,0.02,41.95
original,24,0,1000,50,10,5,157.79,9.86,0.14,201.04,4.7008964,2.019648,0.4296304,33.57,2.1,0.03,42.77
original,26,0,1000,50,10,5,154.29,9.66,0.18,196.93,4.6170298,1.93831,0.4198175,33.42,2.09,0.04,42.65
original,28,0,1000,50,10,5,152.28,9.63,0.1,194.93,4.6111228,1.915469,0.4154019,33.02,2.09,0.02,42.27
original,30,0,1000,50,10,5,161.01,9.99,0.17,204.99,4.7702322,2.084391,0.436958,33.75,2.09,0.04,42.97
original,32,0,1000,50,10,5,156.57,9.79,0.14,199.38,4.6576531,1.997803,0.4289291,33.62,2.1,0.03,42.81
original,34,0,1000,50,10,5,161.52,9.9,0.08,205.03,4.7326478,2.086784,0.4409337,34.13,2.09,0.02,43.32
original,36,0,1000,50,10,5,163.6,10.02,0.15,207.7,4.7811365,2.109269,0.4411648,34.22,2.1,0.03,43.44
original,38,0,1000,50,10,5,164.28,10.08,0.15,208.6,4.8120811,2.129519,0.442536,34.14,2.09,0.03,43.35
original,40,0,1000,50,10,5,165.72,10.11,0.07,210.02,4.8158491,2.152729,0.4470092,34.41,2.1,0.01,43.61
original,42,0,1000,50,10,5,159.05,9.99,0.16,202.84,4.7561544,2.059194,0.4329536,33.44,2.1,0.03,42.65
original,44,0,1000,50,10,5,159.28,9.94,0.19,203.09,4.7346626,2.03765,0.4303686,33.64,2.1,0.04,42.89
original,46,0,1000,50,10,5,160.65,9.96,0.1,204.32,4.7341879,2.067705,0.4367602,33.93,2.1,0.02,43.16
original,48,0,1000,50,10,5,160.56,10.03,0.14,204.41,4.765063,2.068142,0.434022,33.7,2.1,0.03,42.9
original,50,0,1000,50,10,5,160.41,9.99,0.18,204.09,4.7425283,2.042412,0.4306589,33.82,2.11,0.04,43.03
original,52,0,1000,50,10,5,160.42,10.0,0.08,204.03,4.7517925,2.073398,0.4363402,33.76,2.1,0.02,42.94
original,54,0,1000,50,10,5,162.09,10.03,0.18,205.83,4.7592613,2.088951,0.4389234,34.06,2.11,0.04,43.25
original,56,0,1000,50,10,5,160.15,9.94,0.16,203.77,4.7327504,2.056767,0.4345818,33.84,2.1,0.03,43.06
original,58,0,1000,50,10,5,166.71,10.23,0.09,211.45,4.8754783,2.184407,0.4480395,34.19,2.1,0.02,43.37
original,60,0,1000,50,10,5,163.49,10.11,0.18,207.84,4.8145866,2.126697,0.4417195,33.96,2.1,0.04,43.17
original,62,0,1000,50,10,5,168.59,10.33,0.16,213.52,4.8935467,2.221181,0.4539,34.45,2.11,0.03,43.63
original,64,0,1000,50,10,5,164.81,10.19,0.07,209.17,4.8425026,2.142328,0.442401,34.03,2.1,0.01,43.19
txact,1,1,1000,50,10,5,229.6,24.93,0.36,363.65,13.1829058,10.532323,0.7989379,17.42,1.89,0.03,27.58
txact,2,1,1000,50,10,5,176.92,14.64,0.24,249.96,7.5002789,4.800792,0.6400818,23.59,1.95,0.03,33.33
txact,4,1,1000,50,10,5,121.88,9.49,0.14,166.96,4.7226775,2.028455,0.4295138,25.81,2.01,0.03,35.35
txact,6,1,1000,50,10,5,95.54,7.81,0.15,132.32,3.8405057,1.161592,0.3024581,24.88,2.03,0.04,34.45
txact,8,1,1000,50,10,5,82.3,7.0,0.12,114.76,3.4124267,0.726521,0.2129045,24.12,2.05,0.04,33.63
txact,10,1,1000,50,10,5,80.13,6.85,0.11,111.9,3.3448346,0.654367,0.1956351,23.96,2.05,0.03,33.45
txact,12,1,1000,50,10,5,79.2,6.7,0.04,110.16,3.2628823,0.588246,0.1802842,24.27,2.05,0.01,33.76
txact,14,1,1000,50,10,5,78.9,6.67,0.13,109.89,3.2419159,0.572938,0.1767282,24.34,2.06,0.04,33.9
txact,16,1,1000,50,10,5,79.65,6.82,0.13,111.43,3.33173,0.636416,0.1910167,23.91,2.05,0.04,33.45
txact,18,1,1000,50,10,5,79.28,6.76,0.1,110.61,3.294923,0.615169,0.1867021,24.06,2.05,0.03,33.57
txact,20,1,1000,50,10,5,79.58,6.78,0.07,111.2,3.3064688,0.643009,0.19447,24.07,2.05,0.02,33.63
txact,22,1,1000,50,10,5,79.78,6.85,0.13,111.65,3.3430717,0.658804,0.1970655,23.86,2.05,0.04,33.4
txact,24,1,1000,50,10,5,79.22,6.82,0.13,110.91,3.328201,0.645957,0.1940859,23.8,2.05,0.04,33.32
txact,26,1,1000,50,10,5,79.21,6.88,0.1,111.02,3.3550623,0.660726,0.196934,23.61,2.05,0.03,33.09
txact,28,1,1000,50,10,5,79.91,6.93,0.07,111.98,3.3857728,0.687851,0.2031592,23.6,2.05,0.02,33.07
txact,30,1,1000,50,10,5,80.08,6.84,0.11,111.96,3.326311,0.675145,0.2029711,24.07,2.06,0.03,33.66
txact,32,1,1000,50,10,5,79.51,6.86,0.14,111.4,3.3405372,0.642382,0.192299,23.8,2.05,0.04,33.35
txact,34,1,1000,50,10,5,80.51,6.85,0.13,112.55,3.3392707,0.692577,0.2074037,24.11,2.05,0.04,33.7
txact,36,1,1000,50,10,5,80.26,6.92,0.06,112.56,3.3693708,0.684795,0.2032412,23.82,2.05,0.02,33.41
txact,38,1,1000,50,10,5,80.02,6.86,0.11,112.0,3.3456612,0.665992,0.1990614,23.92,2.05,0.03,33.48
txact,40,1,1000,50,10,5,83.39,7.03,0.11,116.15,3.4257085,0.749988,0.2189293,24.34,2.05,0.03,33.91
txact,42,1,1000,50,10,5,80.3,6.91,0.13,112.46,3.3676796,0.693263,0.2058578,23.84,2.05,0.04,33.39
txact,44,1,1000,50,10,5,79.93,6.91,0.05,112.06,3.3632609,0.687645,0.2044578,23.77,2.05,0.01,33.32
txact,46,1,1000,50,10,5,80.35,6.96,0.1,112.73,3.3960643,0.693069,0.2040801,23.66,2.05,0.03,33.19
txact,48,1,1000,50,10,5,82.55,7.07,0.15,115.51,3.4401408,0.748481,0.2175728,24.0,2.06,0.04,33.58
txact,50,1,1000,50,10,5,81.08,6.99,0.13,113.71,3.4022404,0.711753,0.2092013,23.83,2.05,0.04,33.42
txact,52,1,1000,50,10,5,82.29,7.03,0.04,115.07,3.4311118,0.745681,0.2173293,23.98,2.05,0.01,33.54
txact,54,1,1000,50,10,5,82.72,7.1,0.13,115.69,3.4559865,0.763168,0.2208249,23.94,2.05,0.04,33.48
txact,56,1,1000,50,10,5,80.59,7.02,0.11,113.38,3.4188762,0.719578,0.2104721,23.57,2.05,0.03,33.16
txact,58,1,1000,50,10,5,82.58,7.08,0.12,115.53,3.4422297,0.742813,0.2157941,23.99,2.06,0.03,33.56
txact,60,1,1000,50,10,5,85.65,7.09,0.04,118.55,3.4619163,0.798319,0.2306003,24.74,2.05,0.01,34.24
txact,62,1,1000,50,10,5,81.16,7.02,0.12,113.89,3.4206799,0.724183,0.2117073,23.73,2.05,0.04,33.29
txact,64,1,1000,50,10,5,82.72,7.01,0.14,115.23,3.38893,0.716533,0.2114334,24.41,2.07,0.04,34.0
txact,1,1,1000,50,10,5,227.27,24.99,0.14,361.13,13.2274716,10.539825,0.7968133,17.18,1.89,0.01,27.3
txact,2,1,1000,50,10,5,139.39,11.89,0.18,198.25,6.0733918,3.406206,0.5608408,22.95,1.96,0.03,32.64
txact,4,1,1000,50,10,5,127.46,9.9,0.17,174.77,4.9377293,2.255641,0.4568175,25.81,2.0,0.03,35.39
txact,6,1,1000,50,10,5,93.26,7.39,0.13,127.54,3.6173364,0.966605,0.2672146,25.78,2.04,0.04,35.26
txact,8,1,1000,50,10,5,80.86,6.87,0.1,112.78,3.3664796,0.7032,0.2088829,24.02,2.04,0.03,33.5
txact,10,1,1000,50,10,5,80.24,6.87,0.12,112.05,3.3527249,0.67225,0.2005085,23.93,2.05,0.04,33.42
txact,12,1,1000,50,10,5,78.5,6.71,0.05,109.33,3.2661174,0.582531,0.1783558,24.03,2.05,0.02,33.47
txact,14,1,1000,50,10,5,78.54,6.69,0.11,109.58,3.2643258,0.589751,0.1806655,24.06,2.05,0.03,33.57
